,draw_size,winner_id,winner_seed,winner_name,winner_hand,winner_ht,winner_age,loser_id,loser_seed,loser_name,loser_hand,loser_ht,loser_age,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year,surface_cat,fav_win
7773,128,105932,28,Nikoloz Basilashvili,R,185.0,29.2,105583,0,Dusan Lajovic,R,180.0,30.9,5,128,126.0,2.0,3.0,90.0,61.0,35.0,15.0,17.0,2.0,8.0,6.0,3.0,111.0,73.0,41.0,17.0,16.0,4.0,12.0,31.0,1785.0,39.0,1585.0,2021,0,True
7774,128,207989,0,Carlos Alcaraz,R,185.0,18.0,126523,0,Bernabe Zapata Miralles,R,185.0,24.3,5,128,188.0,2.0,6.0,137.0,84.0,50.0,30.0,18.0,6.0,12.0,3.0,2.0,118.0,77.0,46.0,17.0,18.0,7.0,15.0,97.0,815.0,128.0,631.0,2021,0,True
7775,128,105487,0,Facundo Bagnis,L,183.0,31.2,126127,0,Benjamin Bonzi,R,185.0,24.9,5,128,152.0,5.0,2.0,97.0,49.0,39.0,30.0,16.0,6.0,7.0,8.0,4.0,113.0,69.0,41.0,22.0,15.0,8.0,12.0,104.0,778.0,116.0,693.0,2021,0,True
7776,128,105526,0,Jan Lennard Struff,R,193.0,31.0,126094,7,Andrey Rublev,R,188.0,23.6,5,128,226.0,25.0,11.0,181.0,91.0,72.0,44.0,25.0,9.0,13.0,13.0,8.0,159.0,74.0,57.0,48.0,25.0,12.0,15.0,42.0,1500.0,7.0,6090.0,2021,0,False
7777,128,100644,6,Alexander Zverev,R,198.0,24.1,106214,0,Oscar Otte,R,196.0,27.8,5,128,169.0,9.0,8.0,108.0,62.0,46.0,27.0,20.0,2.0,6.0,2.0,5.0,136.0,90.0,57.0,16.0,20.0,8.0,16.0,6.0,6990.0,152.0,485.0,2021,0,True
7778,128,126128,0,Roman Safiullin,R,185.0,23.8,126535,0,Carlos Taberner,R,183.0,23.8,5,128,165.0,8.0,1.0,115.0,74.0,52.0,23.0,17.0,7.0,10.0,2.0,3.0,118.0,79.0,52.0,16.0,16.0,10.0,16.0,182.0,393.0,137.0,555.0,2021,0,False
7779,128,111513,0,Laslo Djere,R,188.0,25.9,144895,0,Corentin Moutet,L,178.0,22.1,5,128,267.0,9.0,6.0,178.0,101.0,71.0,37.0,23.0,16.0,21.0,3.0,4.0,174.0,112.0,69.0,28.0,22.0,15.0,22.0,55.0,1168.0,73.0,968.0,2021,0,True
7780,128,200175,0,Miomir Kecmanovic,R,183.0,21.7,105554,25,Daniel Evans,R,175.0,31.0,5,128,184.0,1.0,2.0,113.0,71.0,43.0,21.0,18.0,8.0,15.0,6.0,3.0,149.0,96.0,51.0,23.0,17.0,19.0,28.0,48.0,1384.0,27.0,2195.0,2021,0,False
7781,128,111575,23,Karen Khachanov,R,198.0,25.0,106210,0,Jiri Vesely,L,198.0,27.8,5,128,93.0,5.0,1.0,69.0,44.0,38.0,12.0,12.0,2.0,2.0,1.0,3.0,67.0,46.0,29.0,5.0,12.0,4.0,10.0,25.0,2280.0,71.0,976.0,2021,0,True
7782,128,105453,0,Kei Nishikori,R,178.0,31.4,105561,0,Alessandro Giannessi,L,183.0,31.0,5,128,243.0,2.0,5.0,143.0,89.0,65.0,29.0,26.0,10.0,17.0,5.0,6.0,169.0,100.0,59.0,36.0,25.0,19.0,29.0,49.0,1318.0,159.0,458.0,2021,0,True
7783,128,105967,0,Henri Laaksonen,R,185.0,29.1,105870,0,Yannick Hanfmann,R,193.0,29.5,5,128,133.0,10.0,3.0,94.0,56.0,46.0,21.0,17.0,1.0,2.0,2.0,3.0,110.0,67.0,43.0,20.0,17.0,7.0,13.0,150.0,498.0,96.0,822.0,2021,0,False
7784,128,105138,11,Roberto Bautista Agut,R,183.0,33.1,106408,0,Mario Vilella Martinez,R,178.0,25.9,5,128,118.0,2.0,2.0,68.0,43.0,35.0,19.0,14.0,3.0,4.0,7.0,9.0,97.0,50.0,36.0,19.0,14.0,5.0,10.0,11.0,3215.0,183.0,393.0,2021,0,True
7785,128,134770,15,Casper Ruud,R,183.0,22.4,105332,0,Benoit Paire,R,196.0,32.0,5,128,180.0,3.0,3.0,135.0,79.0,52.0,35.0,20.0,4.0,7.0,7.0,7.0,125.0,68.0,49.0,23.0,19.0,8.0,14.0,16.0,2690.0,40.0,1544.0,2021,0,True
7786,128,111794,0,Kamil Majchrzak,R,183.0,25.3,209070,0,Arthur Cazaux,R,183.0,18.7,5,128,210.0,12.0,2.0,138.0,76.0,50.0,35.0,19.0,8.0,12.0,9.0,1.0,156.0,88.0,57.0,34.0,19.0,14.0,19.0,126.0,636.0,452.0,87.0,2021,0,True
7787,128,200221,0,Alejandro Davidovich Fokina,R,183.0,21.9,105062,0,Mikhail Kukushkin,R,183.0,33.4,5,128,117.0,8.0,3.0,75.0,47.0,35.0,16.0,15.0,0.0,2.0,5.0,4.0,100.0,58.0,36.0,18.0,14.0,9.0,15.0,46.0,1408.0,106.0,772.0,2021,0,True
7788,128,122298,0,Botic Van De Zandschulp,R,188.0,25.6,128034,19,Hubert Hurkacz,R,196.0,24.2,5,128,221.0,5.0,6.0,163.0,97.0,71.0,42.0,25.0,6.0,8.0,11.0,2.0,154.0,100.0,70.0,28.0,25.0,7.0,14.0,154.0,478.0,20.0,2498.0,2021,0,False
7789,128,104926,27,Fabio Fognini,R,178.0,34.0,106296,0,Gregoire Barrere,R,183.0,27.2,5,128,127.0,2.0,5.0,103.0,61.0,41.0,24.0,14.0,7.0,9.0,2.0,5.0,90.0,52.0,28.0,17.0,13.0,7.0,13.0,29.0,1933.0,122.0,644.0,2021,0,True
7790,128,105916,0,Marton Fucsovics,R,188.0,29.3,104468,0,Gilles Simon,R,183.0,36.4,5,128,193.0,4.0,3.0,99.0,56.0,37.0,22.0,15.0,6.0,10.0,0.0,3.0,121.0,95.0,47.0,13.0,14.0,8.0,16.0,44.0,1456.0,69.0,995.0,2021,0,True
7791,128,105643,0,Federico Delbonis,L,190.0,30.6,105430,0,Radu Albot,R,175.0,31.5,5,128,125.0,1.0,4.0,92.0,53.0,35.0,21.0,14.0,12.0,16.0,0.0,10.0,82.0,45.0,22.0,10.0,14.0,3.0,13.0,51.0,1225.0,89.0,870.0,2021,0,True
7792,128,104665,0,Pablo Andujar,R,180.0,35.3,106233,4,Dominic Thiem,R,185.0,27.7,5,128,268.0,4.0,8.0,184.0,114.0,73.0,34.0,26.0,13.0,19.0,4.0,7.0,156.0,98.0,71.0,20.0,25.0,10.0,17.0,68.0,1020.0,4.0,8445.0,2021,0,False
7793,128,126774,5,Stefanos Tsitsipas,R,193.0,22.8,104871,0,Jeremy Chardy,R,188.0,34.2,5,128,124.0,5.0,3.0,92.0,59.0,44.0,20.0,14.0,2.0,3.0,2.0,7.0,90.0,61.0,40.0,9.0,14.0,1.0,6.0,5.0,7500.0,60.0,1123.0,2021,0,True
7794,128,124079,0,Pedro Martinez,R,185.0,24.0,200624,0,Sebastian Korda,R,196.0,20.9,5,128,135.0,3.0,4.0,80.0,55.0,45.0,13.0,13.0,4.0,4.0,9.0,6.0,101.0,59.0,36.0,19.0,13.0,6.0,11.0,103.0,793.0,50.0,1289.0,2021,0,False
7795,128,105936,0,Filip Krajinovic,R,185.0,29.2,109739,0,Maximilian Marterer,L,191.0,25.9,5,128,132.0,7.0,1.0,88.0,60.0,52.0,12.0,15.0,2.0,2.0,5.0,3.0,112.0,76.0,50.0,14.0,14.0,11.0,15.0,41.0,1524.0,215.0,322.0,2021,0,True
7796,128,104545,31,John Isner,R,206.0,36.0,105023,0,Sam Querrey,R,198.0,33.6,5,128,105.0,22.0,2.0,91.0,64.0,53.0,17.0,16.0,2.0,2.0,9.0,3.0,85.0,49.0,39.0,18.0,15.0,1.0,3.0,34.0,1730.0,67.0,1023.0,2021,0,True
7797,128,106329,0,Thiago Monteiro,L,183.0,27.0,202103,0,Francisco Cerundolo,R,185.0,22.7,5,128,126.0,3.0,3.0,94.0,67.0,50.0,12.0,14.0,6.0,7.0,3.0,5.0,100.0,59.0,42.0,15.0,14.0,10.0,15.0,80.0,936.0,117.0,688.0,2021,0,True
7798,128,105449,0,Steve Johnson,R,188.0,31.4,126207,0,Frances Tiafoe,R,188.0,23.3,5,128,191.0,11.0,7.0,146.0,80.0,58.0,34.0,23.0,7.0,12.0,14.0,3.0,142.0,81.0,55.0,29.0,23.0,6.0,15.0,88.0,878.0,74.0,963.0,2021,0,False
7799,128,111505,0,Enzo Couacaud,R,183.0,26.2,106078,0,Egor Gerasimov,R,196.0,28.5,5,128,135.0,6.0,4.0,112.0,59.0,45.0,27.0,16.0,8.0,10.0,2.0,3.0,90.0,59.0,38.0,14.0,15.0,6.0,10.0,177.0,400.0,79.0,937.0,2021,0,False
7800,128,105807,12,Pablo Carreno Busta,R,188.0,29.8,105613,0,Norbert Gombos,R,193.0,30.7,5,128,103.0,7.0,1.0,76.0,45.0,37.0,20.0,14.0,1.0,1.0,10.0,5.0,84.0,55.0,40.0,10.0,14.0,4.0,8.0,12.0,3085.0,81.0,912.0,2021,0,True
7801,128,106218,0,Marcos Giron,R,180.0,27.8,105777,16,Grigor Dimitrov,R,188.0,30.0,5,128,151.0,4.0,1.0,118.0,73.0,43.0,22.0,17.0,9.0,15.0,1.0,5.0,97.0,59.0,40.0,16.0,16.0,4.0,9.0,84.0,900.0,17.0,2521.0,2021,0,False
7802,128,105550,0,Guido Pella,L,185.0,31.0,123755,0,Daniel Elahi Galan,R,191.0,24.9,5,128,165.0,0.0,7.0,97.0,61.0,43.0,16.0,17.0,3.0,8.0,6.0,4.0,125.0,67.0,37.0,27.0,16.0,13.0,21.0,61.0,1114.0,107.0,764.0,2021,0,True
7803,128,111456,0,Mackenzie Mcdonald,R,178.0,26.1,200325,0,Emil Ruusuvuori,R,188.0,22.1,5,128,188.0,10.0,4.0,154.0,102.0,66.0,25.0,20.0,17.0,21.0,2.0,6.0,126.0,79.0,50.0,25.0,20.0,1.0,8.0,119.0,675.0,75.0,951.0,2021,0,False
7804,128,106426,22,Cristian Garin,R,185.0,25.0,106228,0,Juan Ignacio Londero,R,180.0,27.7,5,128,189.0,7.0,4.0,129.0,82.0,53.0,22.0,20.0,7.0,13.0,2.0,5.0,121.0,76.0,45.0,22.0,19.0,7.0,15.0,23.0,2350.0,102.0,793.0,2021,0,True
7805,128,124187,32,Reilly Opelka,R,211.0,23.7,105413,0,Andrej Martin,R,180.0,31.6,5,128,112.0,10.0,3.0,85.0,53.0,39.0,16.0,14.0,2.0,5.0,1.0,3.0,86.0,55.0,32.0,11.0,13.0,4.0,11.0,35.0,1726.0,108.0,760.0,2021,0,True
7806,128,144719,0,Jaume Munar,R,183.0,24.0,111442,0,Jordan Thompson,R,183.0,27.1,5,128,263.0,4.0,3.0,161.0,121.0,83.0,19.0,21.0,8.0,10.0,7.0,6.0,157.0,84.0,59.0,36.0,20.0,18.0,23.0,72.0,974.0,64.0,1042.0,2021,0,False
7807,128,126205,0,Tommy Paul,R,185.0,24.0,106331,0,Christopher Oconnell,R,183.0,26.9,5,128,213.0,8.0,8.0,170.0,106.0,81.0,33.0,28.0,14.0,18.0,6.0,0.0,152.0,102.0,72.0,28.0,28.0,2.0,8.0,52.0,1225.0,129.0,611.0,2021,0,True
7808,128,106421,2,Daniil Medvedev,R,198.0,25.3,122330,0,Alexander Bublik,R,196.0,23.9,5,128,114.0,7.0,4.0,90.0,43.0,34.0,25.0,15.0,6.0,9.0,8.0,8.0,100.0,53.0,35.0,15.0,15.0,8.0,15.0,2.0,9793.0,37.0,1613.0,2021,0,True
7809,128,104925,1,Novak Djokovic,R,188.0,34.0,104655,0,Pablo Cuevas,R,180.0,35.4,5,64,126.0,10.0,3.0,94.0,64.0,48.0,17.0,14.0,8.0,9.0,5.0,3.0,74.0,47.0,30.0,11.0,13.0,3.0,8.0,1.0,11313.0,92.0,846.0,2021,0,True
7810,128,105575,0,Ricardas Berankis,R,175.0,30.9,105902,0,James Duckworth,R,183.0,29.3,5,64,159.0,8.0,3.0,111.0,68.0,51.0,27.0,19.0,5.0,8.0,18.0,2.0,129.0,64.0,47.0,32.0,19.0,12.0,17.0,93.0,839.0,101.0,794.0,2021,0,True
7811,128,106065,0,Marco Cecchinato,R,185.0,28.6,200282,21,Alex De Minaur,R,183.0,22.2,5,64,148.0,7.0,2.0,119.0,75.0,52.0,22.0,17.0,8.0,10.0,2.0,3.0,105.0,60.0,36.0,22.0,16.0,8.0,14.0,83.0,903.0,22.0,2350.0,2021,0,False
7812,128,207518,0,Lorenzo Musetti,R,185.0,19.2,106415,0,Yoshihito Nishioka,L,170.0,25.6,5,64,129.0,4.0,1.0,97.0,72.0,46.0,15.0,15.0,9.0,11.0,2.0,7.0,98.0,62.0,35.0,15.0,14.0,14.0,21.0,76.0,950.0,57.0,1142.0,2021,0,False
7813,128,126610,9,Matteo Berrettini,R,196.0,25.1,105948,0,Federico Coria,R,180.0,29.2,5,64,118.0,5.0,2.0,75.0,51.0,42.0,12.0,13.0,2.0,3.0,2.0,3.0,95.0,61.0,35.0,15.0,13.0,6.0,12.0,9.0,3958.0,94.0,838.0,2021,0,True
7814,128,126952,0,Soon Woo Kwon,R,180.0,23.4,104312,0,Andreas Seppi,R,190.0,37.2,5,64,158.0,6.0,2.0,95.0,60.0,45.0,24.0,17.0,1.0,2.0,17.0,3.0,138.0,77.0,56.0,26.0,17.0,12.0,16.0,91.0,854.0,98.0,811.0,2021,0,True
7815,128,136440,0,Dominik Koepfer,L,180.0,27.0,126203,30,Taylor Fritz,R,193.0,23.5,5,64,155.0,6.0,6.0,122.0,75.0,49.0,26.0,18.0,5.0,9.0,9.0,0.0,116.0,65.0,39.0,28.0,18.0,10.0,17.0,59.0,1134.0,33.0,1760.0,2021,0,False
7816,128,103819,8,Roger Federer,R,185.0,39.8,105227,0,Marin Cilic,R,198.0,32.6,5,64,155.0,16.0,1.0,117.0,80.0,60.0,21.0,18.0,5.0,8.0,12.0,6.0,120.0,77.0,58.0,17.0,18.0,11.0,16.0,8.0,5605.0,47.0,1388.0,2021,0,True
7817,128,104745,3,Rafael Nadal,L,185.0,34.9,104755,0,Richard Gasquet,R,185.0,34.9,5,64,134.0,3.0,3.0,77.0,45.0,38.0,15.0,13.0,3.0,4.0,2.0,5.0,91.0,47.0,33.0,12.0,13.0,9.0,16.0,3.0,9630.0,53.0,1213.0,2021,0,True
7818,128,111815,0,Cameron Norrie,L,188.0,25.7,144750,0,Lloyd Harris,R,193.0,24.2,5,64,135.0,5.0,4.0,93.0,59.0,49.0,21.0,18.0,0.0,1.0,9.0,2.0,98.0,69.0,48.0,13.0,18.0,4.0,9.0,45.0,1430.0,54.0,1198.0,2021,0,True
7819,128,206173,18,Jannik Sinner,R,188.0,19.7,126149,0,Gianluca Mager,R,185.0,26.4,5,64,139.0,8.0,0.0,97.0,59.0,45.0,27.0,19.0,2.0,4.0,5.0,5.0,117.0,70.0,46.0,25.0,18.0,6.0,11.0,19.0,2500.0,87.0,879.0,2021,0,True
7820,128,144707,0,Mikael Ymer,R,183.0,22.7,104792,14,Gael Monfils,R,193.0,34.7,5,64,144.0,0.0,5.0,106.0,71.0,49.0,15.0,17.0,4.0,8.0,5.0,3.0,110.0,63.0,38.0,19.0,16.0,3.0,10.0,105.0,776.0,15.0,2713.0,2021,0,False
7821,128,106043,10,Diego Schwartzman,R,170.0,28.7,105379,0,Aljaz Bedene,R,181.0,31.8,5,64,141.0,0.0,2.0,96.0,65.0,45.0,21.0,14.0,8.0,9.0,9.0,9.0,95.0,49.0,30.0,20.0,14.0,5.0,10.0,10.0,3465.0,56.0,1166.0,2021,0,True
7822,128,104259,0,Philipp Kohlschreiber,R,178.0,37.6,106234,24,Aslan Karatsev,R,185.0,27.7,5,64,179.0,7.0,2.0,129.0,83.0,63.0,28.0,19.0,4.0,5.0,10.0,2.0,98.0,57.0,47.0,25.0,19.0,0.0,3.0,132.0,572.0,26.0,2245.0,2021,0,False
7823,128,207989,0,Carlos Alcaraz,R,185.0,18.0,105932,28,Nikoloz Basilashvili,R,185.0,29.2,5,64,116.0,10.0,1.0,81.0,55.0,43.0,13.0,14.0,4.0,6.0,0.0,4.0,84.0,47.0,28.0,20.0,14.0,6.0,12.0,97.0,815.0,31.0,1785.0,2021,0,False
7824,128,105526,0,Jan Lennard Struff,R,193.0,31.0,105487,0,Facundo Bagnis,L,183.0,31.2,5,64,138.0,15.0,4.0,102.0,51.0,42.0,32.0,17.0,4.0,5.0,4.0,7.0,112.0,74.0,53.0,16.0,17.0,8.0,11.0,42.0,1500.0,104.0,778.0,2021,0,True
7825,128,100644,6,Alexander Zverev,R,198.0,24.1,126128,0,Roman Safiullin,R,185.0,23.8,5,64,147.0,15.0,10.0,100.0,66.0,53.0,18.0,17.0,1.0,4.0,6.0,3.0,112.0,83.0,56.0,12.0,16.0,5.0,9.0,6.0,6990.0,182.0,393.0,2021,0,True
7826,128,111513,0,Laslo Djere,R,188.0,25.9,200175,0,Miomir Kecmanovic,R,183.0,21.7,5,64,211.0,12.0,8.0,142.0,85.0,63.0,29.0,23.0,6.0,11.0,1.0,2.0,167.0,97.0,57.0,36.0,23.0,12.0,20.0,55.0,1168.0,48.0,1384.0,2021,0,False
7827,128,105453,0,Kei Nishikori,R,178.0,31.4,111575,23,Karen Khachanov,R,198.0,25.0,5,64,239.0,0.0,3.0,156.0,102.0,69.0,31.0,23.0,8.0,12.0,5.0,3.0,160.0,100.0,60.0,35.0,23.0,14.0,19.0,49.0,1318.0,25.0,2280.0,2021,0,False
7828,128,105967,0,Henri Laaksonen,R,185.0,29.1,105138,11,Roberto Bautista Agut,R,183.0,33.1,5,64,141.0,9.0,4.0,101.0,47.0,35.0,31.0,17.0,6.0,9.0,4.0,5.0,108.0,77.0,47.0,16.0,17.0,9.0,15.0,150.0,498.0,11.0,3215.0,2021,0,False
7829,128,134770,15,Casper Ruud,R,183.0,22.4,111794,0,Kamil Majchrzak,R,183.0,25.3,5,64,113.0,5.0,6.0,87.0,58.0,47.0,11.0,14.0,6.0,8.0,1.0,1.0,84.0,51.0,31.0,13.0,13.0,4.0,10.0,16.0,2690.0,126.0,636.0,2021,0,True
7830,128,200221,0,Alejandro Davidovich Fokina,R,183.0,21.9,122298,0,Botic Van De Zandschulp,R,188.0,25.6,5,64,222.0,3.0,5.0,154.0,100.0,67.0,28.0,25.0,11.0,17.0,5.0,9.0,164.0,102.0,67.0,31.0,25.0,13.0,19.0,46.0,1408.0,154.0,478.0,2021,0,True
7831,128,104926,27,Fabio Fognini,R,178.0,34.0,105916,0,Marton Fucsovics,R,188.0,29.3,5,64,136.0,2.0,3.0,90.0,56.0,38.0,21.0,14.0,4.0,6.0,4.0,2.0,87.0,54.0,34.0,14.0,13.0,5.0,11.0,29.0,1933.0,44.0,1456.0,2021,0,True
7832,128,105643,0,Federico Delbonis,L,190.0,30.6,104665,0,Pablo Andujar,R,180.0,35.3,5,64,203.0,14.0,5.0,137.0,100.0,70.0,14.0,22.0,4.0,10.0,2.0,8.0,128.0,83.0,53.0,15.0,21.0,8.0,17.0,51.0,1225.0,68.0,1020.0,2021,0,True
7833,128,126774,5,Stefanos Tsitsipas,R,193.0,22.8,124079,0,Pedro Martinez,R,185.0,24.0,5,64,147.0,8.0,3.0,87.0,61.0,39.0,14.0,14.0,11.0,15.0,0.0,7.0,115.0,68.0,38.0,18.0,14.0,10.0,18.0,5.0,7500.0,103.0,793.0,2021,0,True
7834,128,104545,31,John Isner,R,206.0,36.0,105936,0,Filip Krajinovic,R,185.0,29.2,5,64,132.0,23.0,4.0,92.0,58.0,53.0,20.0,16.0,3.0,3.0,8.0,4.0,109.0,73.0,50.0,23.0,15.0,9.0,12.0,34.0,1730.0,41.0,1524.0,2021,0,True
7835,128,105449,0,Steve Johnson,R,188.0,31.4,106329,0,Thiago Monteiro,L,183.0,27.0,5,64,229.0,19.0,4.0,175.0,102.0,74.0,33.0,26.0,8.0,14.0,20.0,7.0,155.0,105.0,76.0,22.0,25.0,8.0,15.0,88.0,878.0,80.0,936.0,2021,0,False
7836,128,105807,12,Pablo Carreno Busta,R,188.0,29.8,111505,0,Enzo Couacaud,R,183.0,26.2,5,64,148.0,3.0,3.0,110.0,77.0,59.0,17.0,19.0,8.0,10.0,10.0,4.0,116.0,63.0,46.0,28.0,18.0,5.0,8.0,12.0,3085.0,177.0,400.0,2021,0,True
7837,128,106218,0,Marcos Giron,R,180.0,27.8,105550,0,Guido Pella,L,185.0,31.0,5,64,195.0,9.0,2.0,125.0,76.0,59.0,25.0,21.0,5.0,9.0,6.0,7.0,150.0,106.0,63.0,23.0,20.0,12.0,20.0,84.0,900.0,61.0,1114.0,2021,0,False
7838,128,106426,22,Cristian Garin,R,185.0,25.0,111456,0,Mackenzie Mcdonald,R,178.0,26.1,5,64,254.0,11.0,4.0,186.0,124.0,89.0,30.0,28.0,14.0,18.0,11.0,2.0,168.0,118.0,81.0,29.0,27.0,4.0,9.0,23.0,2350.0,119.0,675.0,2021,0,True
7839,128,124187,32,Reilly Opelka,R,211.0,23.7,144719,0,Jaume Munar,R,183.0,24.0,5,64,159.0,18.0,2.0,128.0,85.0,64.0,20.0,19.0,7.0,9.0,1.0,8.0,98.0,56.0,43.0,23.0,19.0,2.0,7.0,35.0,1726.0,72.0,974.0,2021,0,True
7840,128,106421,2,Daniil Medvedev,R,198.0,25.3,126205,0,Tommy Paul,R,185.0,24.0,5,64,138.0,4.0,2.0,89.0,50.0,40.0,18.0,18.0,2.0,6.0,4.0,2.0,117.0,76.0,44.0,15.0,17.0,7.0,15.0,2.0,9793.0,52.0,1225.0,2021,0,True
7841,128,104925,1,Novak Djokovic,R,188.0,34.0,105575,0,Ricardas Berankis,R,175.0,30.9,5,32,92.0,5.0,3.0,67.0,42.0,37.0,13.0,12.0,0.0,0.0,1.0,3.0,75.0,53.0,31.0,7.0,12.0,3.0,9.0,1.0,11313.0,93.0,839.0,2021,0,True
7842,128,207518,0,Lorenzo Musetti,R,185.0,19.2,106065,0,Marco Cecchinato,R,185.0,28.6,5,32,187.0,2.0,3.0,143.0,101.0,66.0,25.0,23.0,7.0,11.0,1.0,4.0,133.0,105.0,70.0,15.0,23.0,8.0,13.0,76.0,950.0,83.0,903.0,2021,0,True
7843,128,126610,9,Matteo Berrettini,R,196.0,25.1,126952,0,Soon Woo Kwon,R,180.0,23.4,5,32,131.0,23.0,2.0,89.0,62.0,52.0,16.0,16.0,0.0,0.0,1.0,3.0,105.0,61.0,44.0,21.0,15.0,8.0,10.0,9.0,3958.0,91.0,854.0,2021,0,True
7844,128,103819,8,Roger Federer,R,185.0,39.8,136440,0,Dominik Koepfer,L,180.0,27.0,5,32,215.0,6.0,1.0,158.0,101.0,69.0,33.0,24.0,2.0,6.0,11.0,4.0,161.0,95.0,62.0,41.0,24.0,9.0,14.0,8.0,5605.0,59.0,1134.0,2021,0,True
7845,128,104745,3,Rafael Nadal,L,185.0,34.9,111815,0,Cameron Norrie,L,188.0,25.7,5,32,127.0,3.0,2.0,76.0,47.0,37.0,16.0,14.0,1.0,3.0,2.0,1.0,81.0,48.0,27.0,15.0,13.0,6.0,12.0,3.0,9630.0,45.0,1430.0,2021,0,True
7846,128,206173,18,Jannik Sinner,R,188.0,19.7,144707,0,Mikael Ymer,R,183.0,22.7,5,32,142.0,5.0,3.0,92.0,52.0,42.0,21.0,14.0,10.0,11.0,0.0,3.0,106.0,71.0,42.0,14.0,14.0,10.0,16.0,19.0,2500.0,105.0,776.0,2021,0,True
7847,128,106043,10,Diego Schwartzman,R,170.0,28.7,104259,0,Philipp Kohlschreiber,R,178.0,37.6,5,32,122.0,0.0,0.0,64.0,43.0,33.0,13.0,13.0,1.0,2.0,2.0,0.0,91.0,58.0,28.0,14.0,12.0,6.0,13.0,10.0,3465.0,132.0,572.0,2021,0,True
7848,128,105526,0,Jan Lennard Struff,R,193.0,31.0,207989,0,Carlos Alcaraz,R,185.0,18.0,5,32,136.0,10.0,3.0,94.0,42.0,35.0,27.0,15.0,5.0,8.0,3.0,1.0,100.0,59.0,31.0,24.0,15.0,5.0,11.0,42.0,1500.0,97.0,815.0,2021,0,True
7849,128,100644,6,Alexander Zverev,R,198.0,24.1,111513,0,Laslo Djere,R,188.0,25.9,5,32,128.0,4.0,4.0,82.0,58.0,42.0,15.0,14.0,3.0,5.0,3.0,6.0,106.0,60.0,37.0,17.0,14.0,3.0,10.0,6.0,6990.0,55.0,1168.0,2021,0,True
7850,128,105453,0,Kei Nishikori,R,178.0,31.4,105967,0,Henri Laaksonen,R,185.0,29.1,5,32,58.0,1.0,3.0,31.0,20.0,14.0,6.0,6.0,0.0,1.0,2.0,5.0,57.0,33.0,22.0,8.0,6.0,8.0,10.0,49.0,1318.0,150.0,498.0,2021,0,True
7851,128,200221,0,Alejandro Davidovich Fokina,R,183.0,21.9,134770,15,Casper Ruud,R,183.0,22.4,5,32,275.0,2.0,4.0,196.0,133.0,85.0,24.0,25.0,12.0,20.0,6.0,6.0,165.0,106.0,67.0,34.0,25.0,10.0,14.0,46.0,1408.0,16.0,2690.0,2021,0,False
7852,128,105643,0,Federico Delbonis,L,190.0,30.6,104926,27,Fabio Fognini,R,178.0,34.0,5,32,126.0,3.0,1.0,76.0,54.0,42.0,13.0,13.0,4.0,5.0,3.0,3.0,108.0,76.0,48.0,9.0,13.0,8.0,14.0,51.0,1225.0,29.0,1933.0,2021,0,False
7853,128,126774,5,Stefanos Tsitsipas,R,193.0,22.8,104545,31,John Isner,R,206.0,36.0,5,32,158.0,8.0,5.0,119.0,71.0,61.0,29.0,20.0,3.0,4.0,19.0,1.0,111.0,74.0,57.0,19.0,20.0,4.0,7.0,5.0,7500.0,34.0,1730.0,2021,0,True
7854,128,105807,12,Pablo Carreno Busta,R,188.0,29.8,105449,0,Steve Johnson,R,188.0,31.4,5,32,122.0,5.0,2.0,93.0,66.0,46.0,16.0,14.0,5.0,6.0,8.0,5.0,91.0,52.0,36.0,15.0,14.0,4.0,9.0,12.0,3085.0,88.0,878.0,2021,0,True
7855,128,106426,22,Cristian Garin,R,185.0,25.0,106218,0,Marcos Giron,R,180.0,27.8,5,32,151.0,2.0,1.0,105.0,69.0,48.0,19.0,18.0,5.0,8.0,6.0,4.0,114.0,63.0,37.0,21.0,17.0,10.0,19.0,23.0,2350.0,84.0,900.0,2021,0,True
7856,128,106421,2,Daniil Medvedev,R,198.0,25.3,124187,32,Reilly Opelka,R,211.0,23.7,5,32,98.0,10.0,4.0,73.0,38.0,34.0,21.0,14.0,2.0,3.0,5.0,2.0,88.0,60.0,37.0,11.0,14.0,11.0,16.0,2.0,9793.0,35.0,1726.0,2021,0,True
7857,128,104925,1,Novak Djokovic,R,188.0,34.0,207518,0,Lorenzo Musetti,R,185.0,19.2,5,16,207.0,11.0,2.0,132.0,93.0,70.0,21.0,21.0,2.0,4.0,1.0,2.0,121.0,75.0,38.0,24.0,20.0,0.0,9.0,1.0,11313.0,76.0,950.0,2021,0,True
7858,128,104745,3,Rafael Nadal,L,185.0,34.9,206173,18,Jannik Sinner,R,188.0,19.7,5,16,137.0,4.0,7.0,83.0,48.0,39.0,15.0,14.0,3.0,7.0,0.0,4.0,76.0,50.0,21.0,10.0,13.0,5.0,14.0,3.0,9630.0,19.0,2500.0,2021,0,True
